Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
AGP,BTS,Malaga,Spain,Bratislava,Slovakia,36.67490005493164,-4.499110221862793,48.17020034790039,17.212699890136722,2180.6319051602163
AGP,BVA,Malaga,Spain,Beauvais,France,36.67490005493164,-4.499110221862793,49.45439910888672,2.1127800941467285,1517.6631646489445
AGP,CGN,Malaga,Spain,Cologne,Germany,36.67490005493164,-4.499110221862793,50.8658981323,7.1427397728,1829.0832996012662
AGP,CIA,Malaga,Spain,Rome,Italy,36.67490005493164,-4.499110221862793,41.7994,12.5949,1575.2132456170357
AGP,CRL,Malaga,Spain,Charleroi,Belgium,36.67490005493164,-4.499110221862793,50.459202000000005,4.4538199999999994,1691.08040927839
AGP,DTM,Malaga,Spain,Dortmund,Germany,36.67490005493164,-4.499110221862793,51.518299102799986,7.61223983765,1907.3191041486195
AGP,DUB,Malaga,Spain,Dublin,Ireland,36.67490005493164,-4.499110221862793,53.421299,-6.27007,1867.1558045873885
AGP,EDI,Malaga,Spain,Edinburgh,United Kingdom,36.67490005493164,-4.499110221862793,55.95000076293945,-3.372499942779541,2144.968233041615
AGP,EIN,Malaga,Spain,Eindhoven,Netherlands,36.67490005493164,-4.499110221862793,51.4500999451,5.374529838559999,1818.7023551831392
AGP,EMA,Malaga,Spain,East Midlands,United Kingdom,36.67490005493164,-4.499110221862793,52.8311004639,-1.32806003094,1813.3977143630175
AGP,FKB,Malaga,Spain,Karlsruhe/Baden-Baden,Germany,36.67490005493164,-4.499110221862793,48.7793998718,8.08049964905,1688.6306529047622
AGP,FMM,Malaga,Spain,Memmingen,Germany,36.67490005493164,-4.499110221862793,47.9888000488,10.2395000458,1740.7317672455679
AGP,FMO,Malaga,Spain,Munster,Germany,36.67490005493164,-4.499110221862793,52.134601593,7.68483018875,1966.7302581099927
AGP,GSE,Malaga,Spain,Gothenborg,Sweden,36.67490005493164,-4.499110221862793,57.7747,11.8704,2636.0243444061757
AGP,HAU,Malaga,Spain,Haugesund,Norway,36.67490005493164,-4.499110221862793,59.34529876709001,5.208360195159901,2615.9231240292324
AGP,HHN,Malaga,Spain,Hahn,Germany,36.67490005493164,-4.499110221862793,49.9487,7.263889999999999,1751.5440301295966
AGP,IBZ,Malaga,Spain,Ibiza,Spain,36.67490005493164,-4.499110221862793,38.8728981018,1.3731199502899998,570.9106020750958
AGP,KRK,Malaga,Spain,Krakow,Poland,36.67490005493164,-4.499110221862793,50.077702,19.7848,2445.6269564765203
AGP,LBA,Malaga,Spain,Leeds,United Kingdom,36.67490005493164,-4.499110221862793,53.86589813232422,-1.6605700254440308,1924.0206843442547
AGP,LPL,Malaga,Spain,Liverpool,United Kingdom,36.67490005493164,-4.499110221862793,53.33359909057617,-2.849720001220703,1856.7678290653141
AGP,MAN,Malaga,Spain,Manchester,United Kingdom,36.67490005493164,-4.499110221862793,53.35369873046875,-2.2749500274658203,1862.5867130927568
AGP,MMX,Malaga,Spain,Malmoe,Sweden,36.67490005493164,-4.499110221862793,55.53630536399999,13.3761978149,2493.3061465930714
AGP,MRS,Malaga,Spain,Marseille,France,36.67490005493164,-4.499110221862793,43.439271922,5.22142410278,1116.7004362147102
AGP,NOC,Malaga,Spain,Connaught,Ireland,36.67490005493164,-4.499110221862793,53.9103012084961,-8.818490028381348,1945.1344816257565
AGP,NRN,Malaga,Spain,Weeze,Germany,36.67490005493164,-4.499110221862793,51.6024017334,6.14216995239,1859.989819935002
AGP,NUE,Malaga,Spain,Nuernberg,Germany,36.67490005493164,-4.499110221862793,49.498699,11.078056,1898.5805507101736
AGP,NYO,Malaga,Spain,Stockholm,Sweden,36.67490005493164,-4.499110221862793,58.78860092163086,16.912200927734375,2906.138767005457
AGP,ORK,Malaga,Spain,Cork,Ireland,36.67490005493164,-4.499110221862793,51.84130096435547,-8.491109848022461,1715.4603281480156
AGP,PIK,Malaga,Spain,Prestwick,United Kingdom,36.67490005493164,-4.499110221862793,55.5093994140625,-4.586669921875,2094.3112405409706
AGP,PMI,Malaga,Spain,Palma de Mallorca,Spain,36.67490005493164,-4.499110221862793,39.551700592,2.73881006241,709.1252080334392
AGP,RYG,Malaga,Spain,Rygge,Norway,36.67490005493164,-4.499110221862793,59.378817000000005,10.785439,2753.3160702048017
AGP,SCQ,Malaga,Spain,Santiago,Spain,36.67490005493164,-4.499110221862793,42.89630126953125,-8.415140151977539,768.2318493941315
AGP,SDR,Malaga,Spain,Santander,Spain,36.67490005493164,-4.499110221862793,43.427101135253906,-3.82000994682312,753.0242191398112
AGP,SNN,Malaga,Spain,Shannon,Ireland,36.67490005493164,-4.499110221862793,52.702,-8.92482,1815.2723906073081
AGP,STN,Malaga,Spain,London,United Kingdom,36.67490005493164,-4.499110221862793,51.8849983215,0.234999999404,1731.8241103691485
AGP,TMP,Malaga,Spain,Tampere,Finland,36.67490005493164,-4.499110221862793,61.414100646973,23.604400634766,3374.4937081965745
AGP,TRF,Malaga,Spain,Sandefjord,Norway,36.67490005493164,-4.499110221862793,59.1866989136,10.258600235,2719.869358525825
AGP,TSF,Malaga,Spain,Treviso,Italy,36.67490005493164,-4.499110221862793,45.648399,12.1944,1711.5454046625273
AGP,VST,Malaga,Spain,Vasteras,Sweden,36.67490005493164,-4.499110221862793,59.58940124511719,16.633600234985348,2963.0562442413457
AGP,WRO,Malaga,Spain,Wroclaw,Poland,36.67490005493164,-4.499110221862793,51.10269927979999,16.885799408,2331.381461030849
AHO,AOI,Alghero,Italy,Ancona,Italy,40.632099,8.29077,43.616299,13.3623,533.7269575479504
AHO,BGY,Alghero,Italy,Bergamo,Italy,40.632099,8.29077,45.673901,9.70417,572.199728972189
AHO,BLL,Alghero,Italy,Billund,Denmark,40.632099,8.29077,55.7402992249,9.15178012848,1681.133908370567
AHO,BLQ,Alghero,Italy,Bologna,Italy,40.632099,8.29077,44.5354,11.2887,498.5322772734857
AHO,BTS,Alghero,Italy,Bratislava,Slovakia,40.632099,8.29077,48.17020034790039,17.212699890136722,1096.201645685463
AHO,BVA,Alghero,Italy,Beauvais,France,40.632099,8.29077,49.45439910888672,2.1127800941467285,1093.603891616453
AHO,CIA,Alghero,Italy,Rome,Italy,40.632099,8.29077,41.7994,12.5949,382.6468290281231
AHO,CRL,Alghero,Italy,Charleroi,Belgium,40.632099,8.29077,50.459202000000005,4.4538199999999994,1132.4342888262483
AHO,CUF,Alghero,Italy,Cuneo,Italy,40.632099,8.29077,44.547001,7.62322,438.72931683558903
AHO,DTM,Alghero,Italy,Dortmund,Germany,40.632099,8.29077,51.518299102799986,7.61223983765,1211.6068117504312
AHO,DUB,Alghero,Italy,Dublin,Ireland,40.632099,8.29077,53.421299,-6.27007,1792.8520663180834
AHO,EIN,Alghero,Italy,Eindhoven,Netherlands,40.632099,8.29077,51.4500999451,5.374529838559999,1223.5224347656365
AHO,FMM,Alghero,Italy,Memmingen,Germany,40.632099,8.29077,47.9888000488,10.2395000458,832.51599194378
AHO,GRO,Alghero,Italy,Gerona,Spain,40.632099,8.29077,41.901000976999995,2.7605500221,483.1647627129567
AHO,GSE,Alghero,Italy,Gothenborg,Sweden,40.632099,8.29077,57.7747,11.8704,1923.1627974393364
AHO,HHN,Alghero,Italy,Hahn,Germany,40.632099,8.29077,49.9487,7.263889999999999,1039.0406735081667
AHO,LTN,Alghero,Italy,London,United Kingdom,40.632099,8.29077,51.87469863891602,-0.3683330118656158,1414.047463885164
AHO,MAD,Alghero,Italy,Madrid,Spain,40.632099,8.29077,40.471926,-3.56264,1000.8681421229281
AHO,NRN,Alghero,Italy,Weeze,Germany,40.632099,8.29077,51.6024017334,6.14216995239,1230.8872730518885
AHO,NYO,Alghero,Italy,Stockholm,Sweden,40.632099,8.29077,58.78860092163086,16.912200927734375,2107.87267206225
AHO,PMF,Alghero,Italy,Parma,Italy,40.632099,8.29077,44.824501,10.2964,494.0770044915255
AHO,PSA,Alghero,Italy,Pisa,Italy,40.632099,8.29077,43.683899,10.3927,380.982094725378
AHO,STN,Alghero,Italy,London,United Kingdom,40.632099,8.29077,51.8849983215,0.234999999404,1394.1394479140388
AHO,TRF,Alghero,Italy,Sandefjord,Norway,40.632099,8.29077,59.1866989136,10.258600235,2067.76250946528
AHO,TRS,Alghero,Italy,Ronchi De Legionari,Italy,40.632099,8.29077,45.827499,13.4722,713.7683516850898
AHO,TSF,Alghero,Italy,Treviso,Italy,40.632099,8.29077,45.648399,12.1944,641.2428032026681
ALC,BGY,Alicante,Spain,Bergamo,Italy,38.28219985961914,-0.5581560134887695,45.673901,9.70417,1179.3611569015166
ALC,BHX,Alicante,Spain,Birmingham,United Kingdom,38.28219985961914,-0.5581560134887695,52.4538993835,-1.7480299472799998,1578.5030310341874
ALC,BLL,Alicante,Spain,Billund,Denmark,38.28219985961914,-0.5581560134887695,55.7402992249,9.15178012848,2071.4646126236735
ALC,BLQ,Alicante,Spain,Bologna,Italy,38.28219985961914,-0.5581560134887695,44.5354,11.2887,1206.173349147859
ALC,BOH,Alicante,Spain,Bournemouth,United Kingdom,38.28219985961914,-0.5581560134887695,50.77999877929688,-1.8424999713897705,1393.358129591373
ALC,BRE,Alicante,Spain,Bremen,Germany,38.28219985961914,-0.5581560134887695,53.0475006104,8.78666973114,1791.7000366510626
ALC,BRS,Alicante,Spain,Bristol,United Kingdom,38.28219985961914,-0.5581560134887695,51.382702,-2.71909,1466.4700453117266
ALC,BRU,Alicante,Spain,Brussels,Belgium,38.28219985961914,-0.5581560134887695,50.9014015198,4.48443984985,1458.012817028338
ALC,BVA,Alicante,Spain,Beauvais,France,38.28219985961914,-0.5581560134887695,49.45439910888672,2.1127800941467285,1260.3890239376888
ALC,CRL,Alicante,Spain,Charleroi,Belgium,38.28219985961914,-0.5581560134887695,50.459202000000005,4.4538199999999994,1410.5707764929284
ALC,DUB,Alicante,Spain,Dublin,Ireland,38.28219985961914,-0.5581560134887695,53.421299,-6.27007,1739.148905538024
ALC,EDI,Alicante,Spain,Edinburgh,United Kingdom,38.28219985961914,-0.5581560134887695,55.95000076293945,-3.372499942779541,1975.6675464250932
ALC,EIN,Alicante,Spain,Eindhoven,Netherlands,38.28219985961914,-0.5581560134887695,51.4500999451,5.374529838559999,1535.7631714380902
ALC,EMA,Alicante,Spain,East Midlands,United Kingdom,38.28219985961914,-0.5581560134887695,52.8311004639,-1.32806003094,1618.849449092138
ALC,FKB,Alicante,Spain,Karlsruhe/Baden-Baden,Germany,38.28219985961914,-0.5581560134887695,48.7793998718,8.08049964905,1357.1897375694793
ALC,FMM,Alicante,Spain,Memmingen,Germany,38.28219985961914,-0.5581560134887695,47.9888000488,10.2395000458,1387.3884011964105
ALC,GSE,Alicante,Spain,Gothenborg,Sweden,38.28219985961914,-0.5581560134887695,57.7747,11.8704,2347.5899635094984
ALC,HAU,Alicante,Spain,Haugesund,Norway,38.28219985961914,-0.5581560134887695,59.34529876709001,5.208360195159901,2377.7536001021163
ALC,HHN,Alicante,Spain,Hahn,Germany,38.28219985961914,-0.5581560134887695,49.9487,7.263889999999999,1437.8271864909398
ALC,KIR,Alicante,Spain,Kerry,Ireland,38.28219985961914,-0.5581560134887695,52.18090057373047,-9.52377986907959,1694.4177999208457
ALC,KRK,Alicante,Spain,Krakow,Poland,38.28219985961914,-0.5581560134887695,50.077702,19.7848,2074.303719156513
ALC,KTW,Alicante,Spain,Katowice,Poland,38.28219985961914,-0.5581560134887695,50.4743,19.08,2055.8385131413975
ALC,KUN,Alicante,Spain,Kaunas,Lithuania,38.28219985961914,-0.5581560134887695,54.96390151977539,24.084800720214844,2616.0969860894024
ALC,LBA,Alicante,Spain,Leeds,United Kingdom,38.28219985961914,-0.5581560134887695,53.86589813232422,-1.6605700254440308,1734.858892234044
ALC,LPL,Alicante,Spain,Liverpool,United Kingdom,38.28219985961914,-0.5581560134887695,53.33359909057617,-2.849720001220703,1682.8113460082457
ALC,MAN,Alicante,Spain,Manchester,United Kingdom,38.28219985961914,-0.5581560134887695,53.35369873046875,-2.2749500274658203,1681.0194608541917
ALC,MST,Alicante,Spain,Maastricht,Netherlands,38.28219985961914,-0.5581560134887695,50.911701,5.7701400000000005,1489.665353743399
ALC,NOC,Alicante,Spain,Connaught,Ireland,38.28219985961914,-0.5581560134887695,53.9103012084961,-8.818490028381348,1847.8207031637178
ALC,NRN,Alicante,Spain,Weeze,Germany,38.28219985961914,-0.5581560134887695,51.6024017334,6.14216995239,1570.5745662882994
ALC,NUE,Alicante,Spain,Nuernberg,Germany,38.28219985961914,-0.5581560134887695,49.498699,11.078056,1553.4119510993314
ALC,NYO,Alicante,Spain,Stockholm,Sweden,38.28219985961914,-0.5581560134887695,58.78860092163086,16.912200927734375,2600.113113953284
ALC,PIK,Alicante,Spain,Prestwick,United Kingdom,38.28219985961914,-0.5581560134887695,55.5093994140625,-4.586669921875,1939.0636890932806
ALC,RYG,Alicante,Spain,Rygge,Norway,38.28219985961914,-0.5581560134887695,59.378817000000005,10.785439,2480.4110911690314
ALC,SCQ,Alicante,Spain,Santiago,Spain,38.28219985961914,-0.5581560134887695,42.89630126953125,-8.415140151977539,838.0607763525011
ALC,SNN,Alicante,Spain,Shannon,Ireland,38.28219985961914,-0.5581560134887695,52.702,-8.92482,1728.179959624684
ALC,STN,Alicante,Spain,London,United Kingdom,38.28219985961914,-0.5581560134887695,51.8849983215,0.234999999404,1513.8192353030397
ALC,TMP,Alicante,Spain,Tampere,Finland,38.28219985961914,-0.5581560134887695,61.414100646973,23.604400634766,3062.1909176551035
ALC,TRF,Alicante,Spain,Sandefjord,Norway,38.28219985961914,-0.5581560134887695,59.1866989136,10.258600235,2448.8660859133647
ALC,VST,Alicante,Spain,Vasteras,Sweden,38.28219985961914,-0.5581560134887695,59.58940124511719,16.633600234985348,2663.2370192457593
ALC,VXO,Alicante,Spain,Vaxjo,Sweden,38.28219985961914,-0.5581560134887695,56.929100036621094,14.727999687194824,2356.8203953387647
ALC,WMI,Alicante,Spain,Warsaw,Poland,38.28219985961914,-0.5581560134887695,52.451099,20.6518,2270.373729093468
ALC,WRO,Alicante,Spain,Wroclaw,Poland,38.28219985961914,-0.5581560134887695,51.10269927979999,16.885799408,1973.5857222661994
AOI,AHO,Ancona,Italy,Alghero,Italy,43.616299,13.3623,40.632099,8.29077,533.7269575479504
AOI,CRL,Ancona,Italy,Charleroi,Belgium,43.616299,13.3623,50.459202000000005,4.4538199999999994,1015.7789217434679
AOI,NRN,Ancona,Italy,Weeze,Germany,43.616299,13.3623,51.6024017334,6.14216995239,1038.8151931085565
AOI,STN,Ancona,Italy,London,United Kingdom,43.616299,13.3623,51.8849983215,0.234999999404,1341.0856784106163
AOI,TPS,Ancona,Italy,Trapani,Italy,43.616299,13.3623,37.9114,12.488,638.6036889175417
ATH,BGY,Athens,Greece,Bergamo,Italy,37.9364013672,23.944499969499997,45.673901,9.70417,1457.058501730014
ATH,CHQ,Athens,Greece,Chania,Greece,37.9364013672,23.944499969499997,35.531700134277344,24.14970016479492,268.0148766055581
ATH,RHO,Athens,Greece,Rhodos,Greece,37.9364013672,23.944499969499997,36.40539932250977,28.086200714111328,404.4834472444438
ATH,SKG,Athens,Greece,Thessaloniki,Greece,37.9364013672,23.944499969499997,40.51969909667969,22.97089958190918,299.23477256723174
ATH,STN,Athens,Greece,London,United Kingdom,37.9364013672,23.944499969499997,51.8849983215,0.234999999404,2407.916672419627
BCN,AGP,Barcelona,Spain,Malaga,Spain,41.2971,2.07846,36.67490005493164,-4.499110221862793,765.9663996293789
BCN,BGY,Barcelona,Spain,Bergamo,Italy,41.2971,2.07846,45.673901,9.70417,783.8416071849443
BCN,BHX,Barcelona,Spain,Birmingham,United Kingdom,41.2971,2.07846,52.4538993835,-1.7480299472799998,1273.7478879127486
BCN,BLQ,Barcelona,Spain,Bologna,Italy,41.2971,2.07846,44.5354,11.2887,831.3202252007095
BCN,BRU,Barcelona,Spain,Brussels,Belgium,41.2971,2.07846,50.9014015198,4.48443984985,1083.7829622196614
BCN,BUD,Barcelona,Spain,Budapest,Hungary,41.2971,2.07846,47.429759999999995,19.261093,1522.1879770639384
BCN,BVA,Barcelona,Spain,Beauvais,France,41.2971,2.07846,49.45439910888672,2.1127800941467285,907.0542100226704
BCN,CIA,Barcelona,Spain,Rome,Italy,41.2971,2.07846,41.7994,12.5949,876.3879627557418
BCN,CRL,Barcelona,Spain,Charleroi,Belgium,41.2971,2.07846,50.459202000000005,4.4538199999999994,1035.0937228686764
BCN,DUB,Barcelona,Spain,Dublin,Ireland,41.2971,2.07846,53.421299,-6.27007,1485.2115327940812
BCN,EDI,Barcelona,Spain,Edinburgh,United Kingdom,41.2971,2.07846,55.95000076293945,-3.372499942779541,1676.5691328491475
BCN,EMA,Barcelona,Spain,East Midlands,United Kingdom,41.2971,2.07846,52.8311004639,-1.32806003094,1307.8310126413032
BCN,FCO,Barcelona,Spain,Rome,Italy,41.2971,2.07846,41.8002778,12.2388889,846.8778364811607
BCN,IBZ,Barcelona,Spain,Ibiza,Spain,41.2971,2.07846,38.8728981018,1.3731199502899998,276.15407633320433
BCN,LPL,Barcelona,Spain,Liverpool,United Kingdom,41.2971,2.07846,53.33359909057617,-2.849720001220703,1388.1576341633372
BCN,MAH,Barcelona,Spain,Menorca,Spain,41.2971,2.07846,39.86259841918945,4.2186498641967765,241.04922082808858
BCN,MAN,Barcelona,Spain,Manchester,United Kingdom,41.2971,2.07846,53.35369873046875,-2.2749500274658203,1379.5391415179258
BCN,NYO,Barcelona,Spain,Stockholm,Sweden,41.2971,2.07846,58.78860092163086,16.912200927734375,2203.430215703404
BCN,OPO,Barcelona,Spain,Porto,Portugal,41.2971,2.07846,41.2481002808,-8.68138980865,898.660944743925
BCN,PIK,Barcelona,Spain,Prestwick,United Kingdom,41.2971,2.07846,55.5093994140625,-4.586669921875,1653.3009234906895
BCN,PMI,Barcelona,Spain,Palma de Mallorca,Spain,41.2971,2.07846,39.551700592,2.73881006241,201.9669263145331
BCN,RYG,Barcelona,Spain,Rygge,Norway,41.2971,2.07846,59.378817000000005,10.785439,2099.2375535720485
BCN,SCQ,Barcelona,Spain,Santiago,Spain,41.2971,2.07846,42.89630126953125,-8.415140151977539,883.2522869101415
BCN,SDR,Barcelona,Spain,Santander,Spain,41.2971,2.07846,43.427101135253906,-3.82000994682312,539.2343178758331
BCN,STN,Barcelona,Spain,London,United Kingdom,41.2971,2.07846,51.8849983215,0.234999999404,1185.6135028272197
BCN,SVQ,Barcelona,Spain,Sevilla,Spain,41.2971,2.07846,37.41799926757813,-5.8931097984313965,809.2782132244503
BCN,TRN,Barcelona,Spain,Torino,Italy,41.2971,2.07846,45.200802,7.64963,625.8255121182425
BCN,TSF,Barcelona,Spain,Treviso,Italy,41.2971,2.07846,45.648399,12.1944,947.8625125249939
BCN,VLL,Barcelona,Spain,Valladolid,Spain,41.2971,2.07846,41.7061004639,-4.85194015503,578.7808384419175
BCN,VNO,Barcelona,Spain,Vilnius,Lithuania,41.2971,2.07846,54.634102,25.285801,2258.076172000256
BCN,WMI,Barcelona,Spain,Warsaw,Poland,41.2971,2.07846,52.451099,20.6518,1869.3100598632534
BCN,XRY,Barcelona,Spain,Jerez,Spain,41.2971,2.07846,36.74459838867188,-6.060110092163086,865.7246842274575
BDS,BGY,Brindisi,Italy,Bergamo,Italy,40.6576,17.947001,45.673901,9.70417,869.8529066541164
BDS,BLQ,Brindisi,Italy,Bologna,Italy,40.6576,17.947001,44.5354,11.2887,694.5592761383945
BDS,BVA,Brindisi,Italy,Beauvais,France,40.6576,17.947001,49.45439910888672,2.1127800941467285,1576.9035724422308
BDS,CIA,Brindisi,Italy,Rome,Italy,40.6576,17.947001,41.7994,12.5949,465.15411794812894
BDS,CRL,Brindisi,Italy,Charleroi,Belgium,40.6576,17.947001,50.459202000000005,4.4538199999999994,1509.2288302356194
BDS,EIN,Brindisi,Italy,Eindhoven,Netherlands,40.6576,17.947001,51.4500999451,5.374529838559999,1538.7248173041348
BDS,GRO,Brindisi,Italy,Gerona,Spain,40.6576,17.947001,41.901000976999995,2.7605500221,1274.8437535743187
BDS,PSA,Brindisi,Italy,Pisa,Italy,40.6576,17.947001,43.683899,10.3927,707.2898041197645
BDS,STN,Brindisi,Italy,London,United Kingdom,40.6576,17.947001,51.8849983215,0.234999999404,1838.1601054444309
BDS,TRN,Brindisi,Italy,Torino,Italy,40.6576,17.947001,45.200802,7.64963,977.6901706184233
BDS,TSF,Brindisi,Italy,Treviso,Italy,40.6576,17.947001,45.648399,12.1944,724.6708983769056
BES,MRS,Brest,France,Marseille,France,48.4478988647461,-4.418540000915527,43.439271922,5.22142410278,929.29648551499
BGY,AGP,Bergamo,Italy,Malaga,Spain,45.673901,9.70417,36.67490005493164,-4.499110221862793,1549.7576088131482
BGY,AHO,Bergamo,Italy,Alghero,Italy,45.673901,9.70417,40.632099,8.29077,572.199728972189
BGY,ALC,Bergamo,Italy,Alicante,Spain,45.673901,9.70417,38.28219985961914,-0.5581560134887695,1179.3611569015166
BGY,ATH,Bergamo,Italy,Athens,Greece,45.673901,9.70417,37.9364013672,23.944499969499997,1457.058501730014
BGY,BCN,Bergamo,Italy,Barcelona,Spain,45.673901,9.70417,41.2971,2.07846,783.8416071849443
BGY,BDS,Bergamo,Italy,Brindisi,Italy,45.673901,9.70417,40.6576,17.947001,869.8529066541164
BGY,BLL,Bergamo,Italy,Billund,Denmark,45.673901,9.70417,55.7402992249,9.15178012848,1119.9985435062479
BGY,BRE,Bergamo,Italy,Bremen,Germany,45.673901,9.70417,53.0475006104,8.78666973114,822.5760410040315
BGY,BRI,Bergamo,Italy,Bari,Italy,45.673901,9.70417,41.138901,16.760599,760.5340713146129
BGY,BRS,Bergamo,Italy,Bristol,United Kingdom,45.673901,9.70417,51.382702,-2.71909,1111.1642418223782
BGY,BTS,Bergamo,Italy,Bratislava,Slovakia,45.673901,9.70417,48.17020034790039,17.212699890136722,633.8320807656139
BGY,BUD,Bergamo,Italy,Budapest,Hungary,45.673901,9.70417,47.429759999999995,19.261093,755.8832015047861
BGY,BVA,Bergamo,Italy,Beauvais,France,45.673901,9.70417,49.45439910888672,2.1127800941467285,707.3477285807455
BGY,CAG,Bergamo,Italy,Cagliari,Italy,45.673901,9.70417,39.251499,9.05428,716.1182751646003
BGY,CHQ,Bergamo,Italy,Chania,Greece,45.673901,9.70417,35.531700134277344,24.14970016479492,1656.295988280349
BGY,CRL,Bergamo,Italy,Charleroi,Belgium,45.673901,9.70417,50.459202000000005,4.4538199999999994,659.4439296655727
BGY,CTA,Bergamo,Italy,Catania,Italy,45.673901,9.70417,37.466801,15.0664,1015.1831000663512
BGY,DUB,Bergamo,Italy,Dublin,Ireland,45.673901,9.70417,53.421299,-6.27007,1433.506127770345
